RecvTime,oldRecvTime,SendTime,oldSendTime
42118,42118,42086,42086
42154,42118,42104,42086
42154,42154,42118,42104
42154,42154,42118,42118
42154,42154,42118,42118
42155,42154,42118,42118
42155,42155,42118,42118
42155,42155,42118,42118
42155,42155,42118,42118
42155,42155,42136,42118
42186,42155,42154,42136
42186,42186,42154,42154
42186,42186,42154,42154
42186,42186,42154,42154
42186,42186,42154,42154
42187,42186,42154,42154
42187,42187,42154,42154
42218,42187,42169,42154
42218,42218,42186,42169
42218,42218,42186,42186
42218,42218,42186,42186
42218,42218,42186,42186
42218,42218,42186,42186
42218,42218,42186,42186
42219,42218,42186,42186
42251,42219,42200,42186
42251,42251,42218,42200
42251,42251,42218,42218
42251,42251,42218,42218
42252,42251,42218,42218
42252,42252,42218,42218
42252,42252,42218,42218
42252,42252,42218,42218
42255,42252,42240,42218
42287,42255,42250,42240
42287,42287,42250,42250
42287,42287,42250,42250
42288,42287,42250,42250
42288,42288,42250,42250
42288,42288,42250,42250
42288,42288,42250,42250
42318,42288,42278,42250
42318,42318,42286,42278
42318,42318,42286,42286
42318,42318,42286,42286
42318,42318,42286,42286
42318,42318,42286,42286
42318,42318,42286,42286
42318,42318,42286,42286
42350,42318,42307,42286
42350,42350,42318,42307
42350,42350,42318,42318
42350,42350,42318,42318
42350,42350,42318,42318
42350,42350,42318,42318
42350,42350,42318,42318
42350,42350,42318,42318
42386,42350,42337,42318
42386,42386,42350,42337
42386,42386,42350,42350
42386,42386,42350,42350
42386,42386,42350,42350
42386,42386,42350,42350
42386,42386,42350,42350
42386,42386,42350,42350
42386,42386,42370,42350
42418,42386,42386,42370
42418,42418,42386,42386
42418,42418,42386,42386
42418,42418,42386,42386
42418,42418,42386,42386
42418,42418,42386,42386
42418,42418,42386,42386
42450,42418,42401,42386
42450,42450,42418,42401
42450,42450,42418,42418
42450,42450,42418,42418
42451,42450,42418,42418
42451,42451,42418,42418
42451,42451,42418,42418
42451,42451,42418,42418
42483,42451,42432,42418
42483,42483,42450,42432
42483,42483,42450,42450
42483,42483,42450,42450
42483,42483,42450,42450
42484,42483,42450,42450
42484,42484,42450,42450
42484,42484,42450,42450
42487,42484,42476,42450
42518,42487,42482,42476
42518,42518,42482,42482
42518,42518,42482,42482
42518,42518,42482,42482
42518,42518,42482,42482
42518,42518,42482,42482
42519,42518,42482,42482
42550,42519,42501,42482
42550,42550,42518,42501
42550,42550,42518,42518
42550,42550,42518,42518
42551,42550,42518,42518
42551,42551,42518,42518
42551,42551,42518,42518
42551,42551,42518,42518
42583,42551,42532,42518
42583,42583,42550,42532
42583,42583,42550,42550
42583,42583,42550,42550
42583,42583,42550,42550
42583,42583,42550,42550
42583,42583,42550,42550
42583,42583,42550,42550
42584,42583,42575,42550
42619,42584,42582,42575
42619,42619,42582,42582
42619,42619,42582,42582
42619,42619,42582,42582
42619,42619,42582,42582
42619,42619,42582,42582
42619,42619,42582,42582
42650,42619,42608,42582
42650,42650,42618,42608
42650,42650,42618,42618
42650,42650,42618,42618
42650,42650,42618,42618
42651,42650,42618,42618
42651,42651,42618,42618
42651,42651,42618,42618
42683,42651,42632,42618
