RecvTime,oldRecvTime,SendTime,oldSendTime
31868122,31867745,31767016,31766984
31870318,31868122,31787857,31767016
31871202,31870318,31798670,31787857
31872382,31871202,31798720,31798670
31873332,31872382,31798736,31798720
31875102,31873332,31798752,31798736
31875118,31875102,31798785,31798752
31877182,31875118,31798801,31798785
31899317,31877182,31798818,31798801
31899334,31899317,31823820,31798818
31902905,31899334,31830652,31823820
31904183,31902905,31830668,31830652
31905134,31904183,31830701,31830668
31906788,31905134,31830701,31830701
31908787,31906788,31830717,31830701
31908869,31908787,31830734,31830717
31931282,31908869,31830750,31830734
31931397,31931282,31853000,31830750
31938901,31931397,31866680,31853000
31940883,31938901,31866713,31866680
31940883,31940883,31866729,31866713
31963461,31940883,31866746,31866729
31963510,31963461,31866762,31866746
31963510,31963510,31866779,31866762
31963510,31963510,31866795,31866779
31963608,31963510,31881344,31866795
31970915,31963608,31898646,31881344
31972849,31970915,31898662,31898646
31972865,31972849,31898678,31898662
31999899,31972865,31898678,31898678
32000032,31999899,31898695,31898678
32000065,32000032,31898695,31898695
32000081,32000065,31898711,31898695
32000081,32000081,31915013,31898711
32005996,32000081,31930627,31915013
32006029,32005996,31930643,31930627
32006062,32006029,31930660,31930643
32006111,32006062,31930660,31930660
32013434,32006111,31930676,31930660
32013484,32013434,31930676,31930676
32013549,32013484,31930693,31930676
32013615,32013549,31948977,31930693
32035766,32013615,31962625,31948977
32036356,32035766,31962658,31962625
32041893,32036356,31962658,31962658
32041926,32041893,31962674,31962658
32042057,32041926,31962691,31962674
32042123,32042057,31962691,31962691
32042172,32042123,31962707,31962691
32047726,32042172,31984170,31962707
32070877,32047726,31998703,31984170
32070926,32070877,31998752,31998703
32099844,32070926,31998768,31998752
32099893,32099844,31998768,31998768
32099942,32099893,31998768,31998768
32100286,32099942,31998768,31998768
32100302,32100286,31998768,31998768
32100319,32100302,31998768,31998768
32100417,32100319,31998768,31998768
32102154,32100417,31998768,31998768
32105005,32102154,31998768,31998768
32108167,32105005,31998768,31998768
32131776,32108167,31998768,31998768
32131825,32131776,31998768,31998768
32131891,32131825,31998768,31998768
32131923,32131891,31998768,31998768
32132087,32131923,32015253,31998768
32132120,32132087,32030670,32015253
32132235,32132120,32030703,32030670
32132251,32132235,32030736,32030703
32132268,32132251,32030752,32030736
32132415,32132268,32030769,32030752
32133873,32132415,32030785,32030769
32135053,32133873,32030818,32030785
32135168,32135053,32052559,32030818
32136151,32135168,32062685,32052559
32137199,32136151,32062717,32062685
32138690,32137199,32062734,32062717
32138706,32138690,32062767,32062734
32140738,32138706,32062783,32062767
32140820,32140738,32062799,32062783
32163659,32140820,32062832,32062799
32163676,32163659,32086081,32062832
32172474,32163676,32098697,32086081
32172507,32172474,32098746,32098697
32172523,32172507,32098762,32098746
32195575,32172523,32098795,32098762
32195608,32195575,32098811,32098795
32195624,32195608,32098828,32098811
32195788,32195624,32098861,32098828
32195805,32195788,32121176,32098861
32202932,32195805,32130711,32121176
32204849,32202932,32130760,32130711
32204865,32204849,32130777,32130760
32231718,32204865,32130809,32130777
32231735,32231718,32130826,32130809
32231751,32231735,32130842,32130826
32231751,32231751,32130875,32130842
32231849,32231751,32154599,32130875
32235028,32231849,32162693,32154599
32236273,32235028,32162725,32162693
32237453,32236273,32162742,32162725
32239009,32237453,32162758,32162742
32239026,32239009,32162775,32162758
32240893,32239026,32162791,32162775
32240910,32240893,32162807,32162791
32263536,32240910,32185188,32162807
32266960,32263536,32194658,32185188
32267993,32266960,32194691,32194658
32269123,32267993,32194707,32194691
32270729,32269123,32194740,32194707
32272613,32270729,32194756,32194740
32272662,32272613,32194772,32194756
32295534,32272662,32194789,32194772
32295567,32295534,32216580,32194789
32303316,32295567,32230719,32216580
32304840,32303316,32230752,32230719
32304971,32304840,32230768,32230752
32331792,32304971,32230785,32230768
32331890,32331792,32230801,32230785
32331890,32331890,32230817,32230801
32332087,32331890,32230834,32230817
32332169,32332087,32250953,32230834
32334839,32332169,32262651,32250953
32335888,32334839,32262684,32262651
32336936,32335888,32262701,32262684
32338509,32336936,32262717,32262701
32340344,32338509,32262733,32262717
32340361,32340344,32262750,32262733
32363708,32340361,32262750,32262750
32363724,32363708,32285196,32262750
32367181,32363724,32294649,32285196
32368312,32367181,32294682,32294649
32369197,32368312,32294699,32294682
32370819,32369197,32294715,32294699
32372604,32370819,32294731,32294715
32372621,32372604,32294748,32294731
32395575,32372621,32294764,32294748
32395608,32395575,32318046,32294764
32402866,32395608,32330711,32318046
32404668,32402866,32330760,32330711
32404684,32404668,32330792,32330760
32427622,32404684,32330809,32330792
32427655,32427622,32330825,32330809
32427655,32427655,32330842,32330825
32427687,32427655,32330858,32330842
32427687,32427687,32348241,32330858
32435060,32427687,32362725,32348241
32436781,32435060,32362758,32362725
32436830,32436781,32362790,32362758
32463470,32436830,32362790,32362790
32463519,32463470,32362807,32362790
32463536,32463519,32362823,32362807
32463536,32463536,32362856,32362823
32463585,32463536,32379486,32362856
32466550,32463585,32394657,32379486
32467795,32466550,32394690,32394657
32469057,32467795,32394706,32394690
32470728,32469057,32394723,32394706
32472645,32470728,32394739,32394723
32472760,32472645,32394756,32394739
32495321,32472760,32394772,32394756
32495353,32495321,32417415,32394772
32498466,32495353,32426655,32417415
32499580,32498466,32426688,32426655
32500563,32499580,32426704,32426688
32502644,32500563,32426721,32426704
32504446,32502644,32426737,32426721
32527581,32504446,32426754,32426737
32527613,32527581,32426770,32426754
32527695,32527613,32450297,32426770
32534724,32527695,32462667,32450297
32536477,32534724,32462684,32462667
32536608,32536477,32462684,32462684
32563806,32536608,32462700,32462684
32563838,32563806,32462700,32462700
32563871,32563838,32462716,32462700
32563970,32563871,32462716,32462716
32564084,32563970,32477315,32462716
32566968,32564084,32494616,32477315
32568131,32566968,32494649,32494616
32568213,32568131,32494649,32494649
32570703,32568213,32494665,32494649
32570834,32570703,32494665,32494665
32572735,32570834,32494682,32494665
32572768,32572735,32494698,32494682
32595673,32572768,32516177,32494698
32599146,32595673,32526663,32516177
32600375,32599146,32526696,32526663
32601505,32600375,32526712,32526696
32603095,32601505,32526729,32526712
32603111,32603095,32526745,32526729
32604880,32603111,32526761,32526745
32627621,32604880,32526794,32526761
32627654,32627621,32550092,32526794
32635305,32627654,32562724,32550092
32637026,32635305,32562774,32562724
32637059,32637026,32562806,32562774
32659668,32637059,32562839,32562806
32659701,32659668,32562855,32562839
32659718,32659701,32562872,32562855
32660078,32659718,32562888,32562872
32660094,32660078,32582713,32562888
32676020,32660094,32594706,32582713
32676069,32676020,32594739,32594706
32676118,32676069,32594755,32594739
32676216,32676118,32594771,32594755
32676282,32676216,32594788,32594771
32676413,32676282,32594804,32594788
32676478,32676413,32594821,32594804
32676577,32676478,32614006,32594821
32699760,32676577,32626655,32614006
32699777,32699760,32626688,32626655
32701104,32699777,32626704,32626688
32702414,32701104,32626720,32626704
32704200,32702414,32626737,32626720
32705871,32704200,32626753,32626737
32705904,32705871,32626769,32626753
32727482,32705904,32652345,32626769
32731414,32727482,32658653,32652345
32732594,32731414,32658702,32658653
32734019,32732594,32658751,32658702
32759660,32734019,32658767,32658751
32759758,32759660,32658800,32658767
32759857,32759758,32658833,32658800
32759922,32759857,32658849,32658833
32766001,32759922,32684146,32658849
32767623,32766001,32694681,32684146
32769212,32767623,32694714,32694681
32769310,32769212,32694714,32694714
32795656,32769310,32694730,32694714
32795705,32795656,32694747,32694730
32795705,32795705,32694763,32694747
32795770,32795705,32694779,32694763
32795803,32795770,32715259,32694779
32803209,32795803,32726646,32715259
32803258,32803209,32726663,32726646
32803307,32803258,32726679,32726663
32803340,32803307,32726695,32726679
32803373,32803340,32726712,32726695
32827572,32803373,32726728,32726712
32827604,32827572,32726745,32726728
32827604,32827604,32748929,32726745
32831029,32827604,32758661,32748929
32832241,32831029,32758710,32758661
32833454,32832241,32758743,32758710
32834928,32833454,32758759,32758743
32836616,32834928,32758792,32758759
32836632,32836616,32758808,32758792
32859635,32836632,32758841,32758808
32859766,32859635,32780730,32758841
32867352,32859766,32794673,32780730
32869236,32867352,32794705,32794673
32869269,32869236,32794738,32794705
32891584,32869269,32794755,32794738
32891731,32891584,32794771,32794755
32891846,32891731,32794787,32794771
32891863,32891846,32794804,32794787
32891944,32891863,32812630,32794804
32899104,32891944,32826703,32812630
32900710,32899104,32826736,32826703
32900726,32900710,32826753,32826736
32927563,32900726,32826769,32826753
32927596,32927563,32826785,32826769
32927596,32927596,32826802,32826785
32927907,32927596,32826818,32826802
32927924,32927907,32848445,32826818
32930889,32927924,32858701,32848445
32932233,32930889,32858734,32858701
32933330,32932233,32858783,32858734
32934936,32933330,32858800,32858783
32936738,32934936,32858832,32858800
32936869,32936738,32858865,32858832
32959512,32936869,32858882,32858865
32959545,32959512,32880115,32858882
32963297,32959545,32890667,32880115
32964509,32963297,32890699,32890667
32965525,32964509,32890732,32890699
32967081,32965525,32890748,32890732
32968802,32967081,32890748,32890748
32968900,32968802,32890765,32890748
32991559,32968900,32890781,32890765
32991674,32991559,32913653,32890781
32999931,32991674,32926679,32913653
32999981,32999931,32926711,32926679
33001671,32999981,32926728,32926711
33027590,33001671,32926744,32926728
33027639,33027590,32926760,32926744
33027754,33027639,32926777,32926760
33027770,33027754,32926793,32926777
33027770,33027770,32945160,32926793
33030523,33027770,32958693,32945160
33032964,33030523,32958726,32958693
33032980,33032964,32958742,32958726
33034226,33032980,32958758,32958742
33035815,33034226,32958775,32958758
33037617,33035815,32958791,32958775
33037634,33037617,32958808,32958791
33059572,33037634,32980713,32958808
33063324,33059572,32990658,32980713
33064618,33063324,32990674,32990658
33065601,33064618,32990707,32990674
33067092,33065601,32990724,32990707
33068911,33067092,32990740,32990724
33069025,33068911,32990756,32990740
33091635,33069025,32990773,32990756
33091684,33091635,33014680,32990773
33099745,33091684,33026689,33014680
33101548,33099745,33026722,33026689
33101564,33101548,33026738,33026722
33123633,33101564,33026755,33026738
33123666,33123633,33026771,33026755
33123682,33123666,33026787,33026771
33123813,33123682,33026836,33026787
33123830,33123813,33045252,33026836
33131186,33123830,33058687,33045252
33133054,33131186,33058720,33058687
33133070,33133054,33058736,33058720
33159825,33133070,33058753,33058736
33159907,33159825,33058769,33058753
33160006,33159907,33058785,33058769
33160022,33160006,33058802,33058785
33160137,33160022,33076070,33058802
33162791,33160137,33090685,33076070
33164003,33162791,33090718,33090685
33166739,33164003,33090734,33090718
33166756,33166739,33090750,33090734
33168542,33166756,33090783,33090750
33168558,33168542,33090816,33090783
33191709,33168558,33090832,33090816
33191741,33191709,33112885,33090832
33195133,33191741,33122650,33112885
33196296,33195133,33122683,33122650
33197427,33196296,33122699,33122683
33198836,33197427,33122732,33122699
33200523,33198836,33122765,33122732
33200540,33200523,33122781,33122765
33223739,33200540,33122814,33122781
33223772,33223739,33144277,33122814
33231374,33223772,33158679,33144277
33233013,33231374,33158711,33158679
33233111,33233013,33158728,33158711
33259801,33233111,33158744,33158728
33260161,33259801,33158760,33158744
33260227,33260161,33158777,33158760
33260259,33260227,33158810,33158777
33260308,33260259,33175341,33158810
33263012,33260308,33190709,33175341
33264077,33263012,33190742,33190709
33265273,33264077,33190758,33190742
33267059,33265273,33190775,33190758
33267141,33267059,33190791,33190775
33268828,33267141,33190808,33190791
33291667,33268828,33190824,33190808
33291700,33291667,33215842,33190824
33294682,33291700,33222674,33215842
33295960,33294682,33222707,33222674
33298582,33295960,33222724,33222707
33298598,33298582,33222740,33222724
33300449,33298598,33222756,33222740
33300482,33300449,33222773,33222756
33302399,33300482,33222789,33222773
33323649,33302399,33245514,33222789
33331202,33323649,33258719,33245514
33333004,33331202,33258768,33258719
33333021,33333004,33258801,33258768
33355581,33333021,33258834,33258801
33355614,33355581,33258867,33258834
33355680,33355614,33258899,33258867
33355696,33355680,33258916,33258899
33355762,33355696,33276692,33258916
33363331,33355762,33290684,33276692
33365166,33363331,33290734,33290684
33391725,33365166,33290750,33290734
33391774,33391725,33290766,33290750
33391921,33391774,33290783,33290766
33391938,33391921,33290799,33290783
33392036,33391938,33290816,33290799
33392134,33392036,33308330,33290816
33395345,33392134,33322682,33308330
33396820,33395345,33322732,33322682
33396836,33396820,33322748,33322732
33399327,33396836,33322764,33322748
33399343,33399327,33322781,33322764
33401063,33399343,33322797,33322781
33423641,33401063,33322813,33322797
33423673,33423641,33344424,33322813
33427556,33423673,33354680,33344424
33428523,33427556,33354713,33354680
33429703,33428523,33354729,33354713
33431292,33429703,33354746,33354729
33431325,33431292,33354762,33354746
33433192,33431325,33354779,33354762
33455606,33433192,33354795,33354779
33455639,33455606,33376160,33354795
33462995,33455639,33390725,33376160
33464863,33462995,33390774,33390725
33464928,33464863,33390791,33390774
33491782,33464928,33390807,33390791
33492044,33491782,33390823,33390807
33492060,33492044,33390840,33390823
33492077,33492060,33390856,33390840
33492077,33492077,33408911,33390856
33495124,33492077,33422707,33408911
33496271,33495124,33422739,33422707
33497451,33496271,33422756,33422739
33499056,33497451,33422756,33422756
33499105,33499056,33422772,33422756
33500809,33499105,33422789,33422772
33523730,33500809,33422805,33422789
33523763,33523730,33446316,33422805
33527187,33523763,33454639,33446316
33528203,33527187,33454672,33454639
33529301,33528203,33454688,33454672
33531103,33529301,33454705,33454688
33531120,33531103,33454721,33454705
33532905,33531120,33454737,33454721
33555581,33532905,33454754,33454737
33555614,33555581,33476381,33454754
33563396,33555614,33490700,33476381
33564871,33563396,33490733,33490700
33564887,33564871,33490749,33490733
33587563,33564887,33490766,33490749
33587595,33587563,33490782,33490766
33587612,33587595,33490799,33490782
33587710,33587612,33490815,33490799
33587726,33587710,33507920,33490815
33594804,33587726,33522682,33507920
33596377,33594804,33522715,33522682
33596393,33596377,33522747,33522715
33598081,33596393,33522764,33522747
33623706,33598081,33522780,33522764
33623738,33623706,33522797,33522780
33623755,33623738,33522797,33522797
33624050,33623755,33539623,33522797
33627589,33624050,33554663,33539623
33628686,33627589,33554696,33554663
33629866,33628686,33554713,33554696
33631488,33629866,33554729,33554713
33631504,33631488,33554745,33554729
33633405,33631504,33554762,33554745
33655654,33633405,33554778,33554762
33655671,33655654,33576913,33554778
33659456,33655671,33586645,33576913
33661553,33659456,33586678,33586645
33663289,33661553,33586694,33586678
33663388,33663289,33586711,33586694
33665075,33663388,33586743,33586711
33687587,33665075,33586760,33586743
33687636,33687587,33586776,33586760
33687751,33687636,33607928,33586776
33695615,33687751,33622739,33607928
33697548,33695615,33622788,33622739
33697630,33697548,33622821,33622788
33723599,33697630,33622854,33622821
33723648,33723599,33622870,33622854
33723648,33723648,33622903,33622870
33723664,33723648,33622919,33622903
33723795,33723664,33640614,33622919
33730939,33723795,33654704,33640614
33730955,33730939,33654737,33654704
33730972,33730955,33654753,33654737
33730972,33730972,33654770,33654753
33730972,33730972,33654786,33654770
33732463,33730972,33654802,33654786
33755417,33732463,33654819,33654802
33755449,33755417,33677429,33654819
33759398,33755449,33686669,33677429
33760217,33759398,33686702,33686669
33763035,33760217,33686718,33686702
33763052,33763035,33686735,33686718
33764936,33763052,33686751,33686735
33764952,33764936,33686768,33686751
33787677,33764952,33686784,33686768
33787709,33787677,33705380,33686784
33795164,33787709,33722714,33705380
33819937,33795164,33722747,33722714
33820002,33819937,33722763,33722747
33820068,33820002,33722763,33722763
33820232,33820068,33722796,33722763
33820346,33820232,33722812,33722796
33820461,33820346,33722812,33722812
33820576,33820461,33737001,33722812
33827637,33820576,33754745,33737001
33829374,33827637,33754761,33754745
33829505,33829374,33754778,33754761
33855916,33829505,33754778,33754778
33855965,33855916,33754794,33754778
33856031,33855965,33754810,33754794
33856113,33856031,33754827,33754810
33856162,33856113,33770768,33754827
33863043,33856162,33786694,33770768
33863092,33863043,33786710,33786694
33863092,33863092,33786726,33786710
33863158,33863092,33786743,33786726
33863174,33863158,33786759,33786743
33864370,33863174,33786776,33786759
33887472,33864370,33786776,33786776
33887504,33887472,33812679,33786776
33890798,33887504,33818659,33812679
33892256,33890798,33818708,33818659
33893566,33892256,33818741,33818708
33894713,33893566,33818757,33818741
33896401,33894713,33818790,33818757
33896401,33896401,33818806,33818790
33898170,33896401,33818839,33818806
33919453,33898170,33844529,33818839
33927449,33919453,33854720,33844529
33955465,33927449,33854802,33854720
33955514,33955465,33854851,33854802
33955531,33955514,33855736,33854851
33955547,33955531,33855785,33855736
33955613,33955547,33855834,33855785
33955613,33955613,33855867,33855834
33955744,33955613,33871743,33855867
33959250,33955744,33886685,33871743
33961576,33959250,33886718,33886685
33963215,33961576,33886734,33886718
33963264,33963215,33886751,33886734
33964886,33963264,33886767,33886751
33987381,33964886,33886767,33886767
33987398,33987381,33886784,33886767
33987398,33987398,33906510,33886784
33991313,33987398,33918650,33906510
33992493,33991313,33918683,33918650
33993640,33992493,33918700,33918683
33995540,33993640,33918700,33918700
33995557,33995540,33918716,33918700
33997179,33995557,33918732,33918716
34019513,33997179,33918749,33918732
34019595,34019513,33938295,33918749
34026820,34019595,33954695,33938295
34028524,34026820,33954712,33954695
34051838,34028524,33954744,33954712
34051871,34051838,33954761,33954744
34052101,34051871,33954777,33954761
34052248,34052101,33954777,33954777
34052363,34052248,33954793,33954777
34052494,34052363,33970080,33954793
34059064,34052494,33986677,33970080
34060784,34059064,33986693,33986677
34060801,34060784,33986710,33986693
34088031,34060801,33986710,33986710
34088080,34088031,33986726,33986710
34088178,34088080,33986726,33986726
34088195,34088178,33986742,33986726
34088326,34088195,34001703,33986742
34090849,34088326,34018644,34001703
34091783,34090849,34018677,34018644
34093175,34091783,34018694,34018677
34094224,34093175,34018710,34018694
34095731,34094224,34018726,34018710
34097484,34095731,34018726,34018726
34119832,34097484,34018743,34018726
34119881,34119832,34042844,34018743
34123109,34119881,34050724,34042844
34124502,34123109,34050757,34050724
34125485,34124502,34050790,34050757
34127139,34125485,34050806,34050790
34127205,34127139,34050823,34050806
34128991,34127205,34050855,34050823
34151846,34128991,34050872,34050855
34151879,34151846,34075530,34050872
34159858,34151879,34086933,34075530
34161628,34159858,34086982,34086933
34161759,34161628,34086999,34086982
34187891,34161759,34087015,34086999
34187973,34187891,34087048,34087015
34187990,34187973,34087080,34087048
34188219,34187990,34087130,34087080
34188252,34188219,34106381,34087130
34191676,34188252,34118734,34106381
34192806,34191676,34118767,34118734
34192823,34192806,34118800,34118767
34194166,34192823,34118833,34118800
34195723,34194166,34118849,34118833
34197525,34195723,34118865,34118849
34219922,34197525,34118898,34118865
34219971,34219922,34139427,34118898
34223821,34219971,34150732,34139427
34225116,34223821,34150798,34150732
34226410,34225116,34150831,34150798
34227786,34226410,34150880,34150831
34227819,34227786,34150913,34150880
34229588,34227819,34150962,34150913
34240254,34229588,34150994,34150962
34240320,34240254,34175489,34150994
34259735,34240320,34186744,34175489
34261439,34259735,34186810,34186744
34261554,34261439,34186826,34186810
34271171,34261554,34186859,34186826
34271220,34271171,34186875,34186859
34271237,34271220,34186908,34186875
34271237,34271237,34186990,34186908
34271253,34271237,34206635,34186990
34291323,34271253,34218742,34206635
34293175,34291323,34218791,34218742
34293224,34293175,34218808,34218791
34320159,34293224,34218841,34218808
34320258,34320159,34218857,34218841
34320471,34320258,34218873,34218857
34320503,34320471,34218906,34218873
34321241,34320503,34240631,34218906
34323141,34321241,34250707,34240631
34324386,34323141,34250757,34250707
34325337,34324386,34250789,34250757
34327155,34325337,34250806,34250789
34328957,34327155,34250822,34250806
34328974,34328957,34250855,34250822
34351911,34328974,34250871,34250855
34354402,34351911,34275234,34250871
34354435,34354402,34282673,34275234
34356745,34354435,34282722,34282673
34357662,34356745,34282755,34282722
34359530,34357662,34282771,34282755
34359563,34359530,34282804,34282771
34361168,34359563,34282820,34282804
34383893,34361168,34282836,34282820
34383926,34383893,34305790,34282836
34391544,34383926,34318783,34305790
34393003,34391544,34318816,34318783
34393035,34393003,34318849,34318816
34420282,34393035,34318865,34318849
34420331,34420282,34318898,34318865
34420380,34420331,34318914,34318898
34420462,34420380,34318930,34318914
34420528,34420462,34338706,34318930
34422838,34420528,34350781,34338706
34423985,34422838,34350814,34350781
34425050,34423985,34350846,34350814
34426295,34425050,34350879,34350846
34427933,34426295,34350896,34350879
34427966,34427933,34350928,34350896
34451936,34427966,34350945,34350928
34451985,34451936,34370524,34350945
34455540,34451985,34382681,34370524
34456720,34455540,34382730,34382681
34458014,34456720,34382763,34382730
34458276,34458014,34382779,34382763
34459571,34458276,34382795,34382779
34461225,34459571,34382828,34382795
34483852,34461225,34382844,34382828
34483885,34483852,34405979,34382844
34491520,34483885,34419151,34405979
34493338,34491520,34419201,34419151
34493371,34493338,34419233,34419201
34495173,34493371,34419250,34419233
34516063,34495173,34419282,34419250
34516112,34516063,34419299,34419282
34516128,34516112,34419315,34419299
34516128,34516128,34438484,34419315
34523894,34516128,34450723,34438484
34523943,34523894,34450772,34450723
34526548,34523943,34450789,34450772
34526647,34526548,34450822,34450789
34551813,34526647,34450838,34450822
34551862,34551813,34450871,34450838
34551878,34551862,34450887,34450871
34552058,34551878,34472743,34450887
34555515,34552058,34482689,34472743
34557940,34555515,34482721,34482689
34559661,34557940,34482754,34482721
34561463,34559661,34482787,34482754
34561496,34561463,34482803,34482787
34583827,34561496,34482820,34482803
34583860,34583827,34482852,34482820
34583909,34583860,34507133,34482852
34587726,34583909,34514703,34507133
34588709,34587726,34514752,34514703
34589791,34588709,34514768,34514752
34591790,34589791,34514801,34514768
34593444,34591790,34514818,34514801
34593510,34593444,34514834,34514818
34615956,34593510,34514867,34514834
34616022,34615956,34539475,34514867
34623345,34616022,34550748,34539475
34625704,34623345,34550797,34550748
34625803,34625704,34550830,34550797
34651837,34625803,34550846,34550830
34651870,34651837,34550862,34550846
34651919,34651870,34550895,34550862
34652017,34651919,34550912,34550895
34652115,34652017,34571293,34550912
34655835,34652115,34582713,34571293
34655982,34655835,34582762,34582713
34657047,34655982,34582795,34582762
34658128,34657047,34582811,34582795
34659881,34658128,34582828,34582811
34661569,34659881,34582860,34582828
34683884,34661569,34582877,34582860
34683917,34683884,34602636,34582877
34686669,34683917,34614727,34602636
34688947,34686669,34614793,34614727
34689045,34688947,34614809,34614793
34692224,34689045,34614842,34614809
34692338,34692224,34614858,34614842
34693436,34692338,34614875,34614858
34715767,34693436,34614907,34614875
34715833,34715767,34638271,34614907
34723845,34715833,34650723,34638271
34725745,34723845,34650772,34650723
34725794,34725745,34650788,34650772
34747814,34725794,34650821,34650788
34747847,34747814,34650838,34650821
34747864,34747847,34650854,34650838
34747962,34747864,34650887,34650854
34747978,34747962,34670597,34650887
34755580,34747978,34682737,34670597
34757481,34755580,34682786,34682737
34757514,34757481,34682803,34682786
34783810,34757514,34682835,34682803
34783859,34783810,34682852,34682835
34783859,34783859,34682868,34682852
34801898,34783859,34682901,34682868
34801964,34801898,34703889,34682901
34802127,34801964,34714702,34703889
34802177,34802127,34714752,34714702
34802340,34802177,34714784,34714752
34802390,34802340,34714801,34714784
34802521,34802390,34714833,34714801
34802701,34802521,34714850,34714833
34802766,34802701,34714866,34714850
34802897,34802766,34739852,34714866
34819478,34802897,34746700,34739852
34820838,34819478,34746749,34746700
34821936,34820838,34746766,34746749
34823738,34821936,34746782,34746766
34823754,34823738,34746815,34746782
34825458,34823754,34746831,34746815
34847413,34825458,34746848,34746831
34847446,34847413,34771801,34746848
34879263,34847446,34782729,34771801
34879280,34879263,34782794,34782729
34879329,34879280,34782827,34782794
34879378,34879329,34782843,34782827
34879411,34879378,34782876,34782843
34879460,34879411,34782893,34782876
34879509,34879460,34782909,34782893
34885555,34879509,34803438,34782909
34887144,34885555,34814710,34803438
34889044,34887144,34814743,34814710
34889061,34889044,34814743,34814743
34915341,34889061,34814759,34814743
34915357,34915341,34814776,34814759
34915390,34915357,34814776,34814776
34918667,34915390,34814792,34814776
34918831,34918667,34830144,34814792
34918880,34918831,34846643,34830144
34920125,34918880,34846675,34846643
34921354,34920125,34846675,34846675
34922992,34921354,34846692,34846675
34924844,34922992,34846708,34846692
34947306,34924844,34846708,34846708
34947355,34947306,34846725,34846708
34947372,34947355,34864927,34846725
34951009,34947372,34878624,34864927
34952303,34951009,34878641,34878624
34953516,34952303,34878641,34878641
34955056,34953516,34878657,34878641
34957022,34955056,34878657,34878657
34957136,34957022,34878673,34878657
34979320,34957136,34878673,34878673
34979337,34979320,34897007,34878673
35015450,34979337,34914669,34897007
35015466,35015450,34914702,34914669
35015532,35015466,34914702,34914702
35015581,35015532,34914718,34914702
35015663,35015581,34914718,34914718
35015712,35015663,34914718,34914718
35015794,35015712,34914735,34914718
35015843,35015794,34929038,34914735
35018890,35015843,34946618,34929038
35020365,35018890,34946634,34946618
35020480,35020365,34946651,34946634
35023216,35020480,34946651,34946651
35023314,35023216,34946667,34946651
35024969,35023314,34946667,34946667
35047644,35024969,34946683,34946667
35047874,35047644,34964902,34946683
35051347,35047874,34978632,34964902
35052690,35051347,34978665,34978632
35053772,35052690,34978665,34978665
35055312,35053772,34978681,34978665
35057032,35055312,34978681,34978681
35071647,35057032,34978698,34978681
35071680,35071647,34978698,34978698
35071680,35071680,34996950,34978698
35087408,35071680,35014696,34996950
35089112,35087408,35014712,35014696
35089128,35089112,35014729,35014712
35111640,35089128,35014729,35014729
35111673,35111640,35014745,35014729
35111673,35111673,35014745,35014745
35111788,35111673,35014761,35014745
35111804,35111788,35032292,35014761
35119472,35111804,35046694,35032292
35121323,35119472,35046727,35046694
35121339,35121323,35046743,35046727
35147521,35121339,35046759,35046743
35147554,35147521,35046759,35046759
35147554,35147554,35046776,35046759
35147652,35147554,35046792,35046776
35149946,35147652,35066568,35046792
35151191,35149946,35078675,35066568
35152518,35151191,35078725,35078675
35153583,35152518,35078757,35078725
35155353,35153583,35078757,35078757
35157106,35155353,35078774,35078757
35157237,35157106,35078790,35078774
35179535,35157237,35078807,35078790
35179732,35179535,35101892,35078807
35182829,35179732,35110690,35101892
35184139,35182829,35110723,35110690
35185434,35184139,35110739,35110723
35187072,35185434,35110755,35110739
35188891,35187072,35110772,35110755
35188907,35188891,35110788,35110772
35191135,35188907,35110804,35110788
35211599,35191135,35132218,35110804
35219086,35211599,35146669,35132218
35219119,35219086,35146718,35146669
35220839,35219119,35146751,35146718
35247644,35220839,35146767,35146751
35247676,35247644,35146784,35146767
35247693,35247676,35146800,35146784
35247742,35247693,35146800,35146800
35247758,35247742,35166592,35146800
35251052,35247758,35178651,35166592
35252510,35251052,35178700,35178651
35252526,35252510,35178716,35178700
35255475,35252526,35178733,35178716
35255508,35255475,35178749,35178733
35257196,35255508,35178765,35178749
35279625,35257196,35178782,35178765
35279642,35279625,35199737,35178782
35282574,35279642,35210649,35199737
35284753,35282574,35210681,35210649
35284868,35284753,35210698,35210681
35286081,35284868,35210714,35210698
35287883,35286081,35210731,35210714
35289734,35287883,35210747,35210731
35311590,35289734,35210763,35210747
35311607,35311590,35231555,35210763
35319160,35311607,35246726,35231555
35321028,35319160,35246759,35246726
35321044,35321028,35246775,35246759
35343539,35321044,35246792,35246775
35343556,35343539,35246808,35246792
35343638,35343556,35246824,35246808
35343736,35343638,35246841,35246824
35343883,35343736,35265961,35246841
35351387,35343883,35278724,35265961
35353255,35351387,35278740,35278724
35353337,35353255,35278757,35278740
35379650,35353337,35278773,35278757
35379666,35379650,35278790,35278773
35379682,35379666,35278806,35278790
35379781,35379682,35278822,35278806
35379797,35379781,35296402,35278822
35382926,35379797,35310640,35296402
35384286,35382926,35310673,35310640
35385417,35384286,35310689,35310673
35387137,35385417,35310706,35310689
35389185,35387137,35310722,35310706
35389201,35389185,35310738,35310722
35411598,35389201,35310755,35310738
35411631,35411598,35331661,35310755
35415334,35411631,35342671,35331661
35416514,35415334,35342704,35342671
35417677,35416514,35342736,35342704
35419381,35417677,35342736,35342736
35419397,35419381,35342753,35342736
35421265,35419397,35342769,35342753
